Reservoir_name,Basin,Agency_name,Lat,Long,Date,Year,Month,Full_reservoir_level,Live_capacity_FRL,Storage,Level
Panam Reservoir,Mahi Basin,CWC,23.02265456,73.76883417,04-01-2025,2025,1,127.41,0.697,0.50811,126.75
Panam Reservoir,Mahi Basin,CWC,23.02265456,73.76883417,05-01-2025,2025,1,127.41,0.697,0.50811,126.75
Panam Reservoir,Mahi Basin,CWC,23.02265456,73.76883417,11-01-2025,2025,1,127.41,0.697,NA,NA
Panam Reservoir,Mahi Basin,CWC,23.02265456,73.76883417,14-01-2025,2025,1,127.41,0.697,NA,NA
Panchat Reservoir,Ganga Basin,CWC,23.6735842,86.68314879,06-01-2025,2025,1,124.97,0.184,0.145,127.14
Panchat Reservoir,Ganga Basin,CWC,23.6735842,86.68314879,08-01-2025,2025,1,124.97,0.184,0.145,127.2
Panchat Reservoir,Ganga Basin,CWC,23.6735842,86.68314879,12-01-2025,2025,1,124.97,0.184,NA,NA
Panchat Reservoir,Ganga Basin,CWC,23.6735842,86.68314879,13-01-2025,2025,1,124.97,0.184,NA,NA
Panchat Reservoir,Ganga Basin,CWC,23.6735842,86.68314879,29-01-2025,2025,1,124.97,0.184,0.145,127.03
Panchat Reservoir,Ganga Basin,CWC,23.6735842,86.68314879,31-01-2025,2025,1,124.97,0.184,0.145,126.91
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,10.38445123,76.80733579,02-01-2025,2025,1,556.26,0.38,0.35089,554.898
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,10.38445123,76.80733579,05-01-2025,2025,1,556.26,0.38,0.3538,555.01
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,10.38445123,76.80733579,08-01-2025,2025,1,556.26,0.38,0.35609,555.147
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,10.38445123,76.80733579,09-01-2025,2025,1,556.26,0.38,0.35769,555.224
Parambikulam Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,10.38445123,76.80733579,14-01-2025,2025,1,556.26,0.38,NA,NA
Pench\Totladoh Reservoir,Godavari Basin,CWC,21.71326462,79.23004421,09-01-2025,2025,1,490,1.091,0.81467,487.25
Pench\Totladoh Reservoir,Godavari Basin,CWC,21.71326462,79.23004421,10-01-2025,2025,1,490,1.091,0.81059,487.19
Pench\Totladoh Reservoir,Godavari Basin,CWC,21.71326462,79.23004421,13-01-2025,2025,1,490,1.091,0.79842,487.01
Periyar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,9.53495932,77.19160638,01-01-2025,2025,1,867.41,0.173,0.10132,864.31
Periyar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,9.53495932,77.19160638,02-01-2025,2025,1,867.41,0.173,0.09979,864.234
Periyar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,9.53495932,77.19160638,06-01-2025,2025,1,867.41,0.173,0.09214,863.853
Periyar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,9.53495932,77.19160638,08-01-2025,2025,1,867.41,0.173,0.0879,863.64
Pong Reservoir,Indus (Up to border) Basin,CWC,31.99344125,76.0517408,04-01-2025,2025,1,423.67,6.157,NA,NA
Pong Reservoir,Indus (Up to border) Basin,CWC,31.99344125,76.0517408,30-01-2025,2025,1,423.67,6.157,1.2656,399.06
RAJGHAT DAM,Ganga Basin,CWC,24.752562,78.21086,08-01-2025,2025,1,370.89,1.945,NA,NA
RAJGHAT DAM,Ganga Basin,CWC,24.752562,78.21086,09-01-2025,2025,1,370.89,1.945,1.513,368.7
RAJGHAT DAM,Ganga Basin,CWC,24.752562,78.21086,13-01-2025,2025,1,370.89,1.945,NA,NA
RAJGHAT DAM,Ganga Basin,CWC,24.752562,78.21086,29-01-2025,2025,1,370.89,1.945,NA,NA
RANGAWAN,Ganga Basin,CWC,24.69691,79.86597,04-01-2025,2025,1,233.17,0.155,0.02859,225.03
RANGAWAN,Ganga Basin,CWC,24.69691,79.86597,08-01-2025,2025,1,233.17,0.155,0.02831,225
RANGAWAN,Ganga Basin,CWC,24.69691,79.86597,12-01-2025,2025,1,233.17,0.155,NA,NA
RANGAWAN,Ganga Basin,CWC,24.69691,79.86597,13-01-2025,2025,1,233.17,0.155,NA,NA
RANGAWAN,Ganga Basin,CWC,24.69691,79.86597,31-01-2025,2025,1,233.17,0.155,0.00744,221.98
RIHAND RESERVOIR,Ganga Basin,CWC,24.136551,82.833914,06-01-2025,2025,1,268.22,5.649,3.50309,263.19
RIHAND RESERVOIR,Ganga Basin,CWC,24.136551,82.833914,11-01-2025,2025,1,268.22,5.649,NA,NA
RIHAND RESERVOIR,Ganga Basin,CWC,24.136551,82.833914,31-01-2025,2025,1,268.22,5.649,3.12499,262.25
Ramganga Reservoir,Ganga Basin,CWC,29.57925961,78.75979721,09-01-2025,2025,1,365.3,2.196,1.5606,356.64
Rengali Reservoir,Brahmani and Baitarni Basin,CWC,21.37482631,84.98933328,02-01-2025,2025,1,123.5,3.432,2.0918,119.34
Rengali Reservoir,Brahmani and Baitarni Basin,CWC,21.37482631,84.98933328,05-01-2025,2025,1,123.5,3.432,NA,NA
Rengali Reservoir,Brahmani and Baitarni Basin,CWC,21.37482631,84.98933328,07-01-2025,2025,1,123.5,3.432,NA,NA
Rengali Reservoir,Brahmani and Baitarni Basin,CWC,21.37482631,84.98933328,11-01-2025,2025,1,123.5,3.432,NA,NA
Rengali Reservoir,Brahmani and Baitarni Basin,CWC,21.37482631,84.98933328,12-01-2025,2025,1,123.5,3.432,NA,NA
Rengali Reservoir,Brahmani and Baitarni Basin,CWC,21.37482631,84.98933328,29-01-2025,2025,1,123.5,3.432,NA,NA
Rengali Reservoir,Brahmani and Baitarni Basin,CWC,21.37482631,84.98933328,31-01-2025,2025,1,123.5,3.432,NA,NA
SATHANUR,East flowing rivers between Pennar and Kanyakumari Basin,CWC,12.1836111,78.8502778,01-01-2025,2025,1,222.2,0.207,0.20226,221.962
SATHANUR,East flowing rivers between Pennar and Kanyakumari Basin,CWC,12.1836111,78.8502778,05-01-2025,2025,1,222.2,0.207,0.20606,222.145
SATHANUR,East flowing rivers between Pennar and Kanyakumari Basin,CWC,12.1836111,78.8502778,07-01-2025,2025,1,222.2,0.207,0.2054,222.115
SATHANUR,East flowing rivers between Pennar and Kanyakumari Basin,CWC,12.1836111,78.8502778,10-01-2025,2025,1,222.2,0.207,NA,NA
SATHANUR,East flowing rivers between Pennar and Kanyakumari Basin,CWC,12.1836111,78.8502778,29-01-2025,2025,1,222.2,0.207,0.20606,222.145
SATHANUR,East flowing rivers between Pennar and Kanyakumari Basin,CWC,12.1836111,78.8502778,30-01-2025,2025,1,222.2,0.207,0.20606,222.145
SIRSI,Ganga Basin,CWC,24.8269444,82.4938889,31-01-2025,2025,1,217.93,0.19,NA,NA
SURYA,West flowing rivers from Tapi to Tadri Basin,CWC,19.9208333,73.0555556,07-01-2025,2025,1,118.6,0.276,0.24086,115.85
SURYA,West flowing rivers from Tapi to Tadri Basin,CWC,19.9208333,73.0555556,09-01-2025,2025,1,118.6,0.276,0.23781,115.7
Sabarmati Reservoir,Sabarmati Basin,CWC,24.02898674,72.91530995,01-01-2025,2025,1,189.59,0.735,0.55563,187.665
Salandi Reservoir,Brahmani and Baitarni Basin,CWC,21.32763959,86.28440724,03-01-2025,2025,1,82.3,0.558,NA,NA
Salandi Reservoir,Brahmani and Baitarni Basin,CWC,21.32763959,86.28440724,04-01-2025,2025,1,82.3,0.558,NA,NA
Salandi Reservoir,Brahmani and Baitarni Basin,CWC,21.32763959,86.28440724,13-01-2025,2025,1,82.3,0.558,NA,NA
Salandi Reservoir,Brahmani and Baitarni Basin,CWC,21.32763959,86.28440724,31-01-2025,2025,1,82.3,0.558,NA,NA
Sanjay Sarovar (Upper Wainganga),Godavari Basin,CWC,22.35381177,79.60332911,03-01-2025,2025,1,519.38,0.508,NA,NA
Sanjay Sarovar (Upper Wainganga),Godavari Basin,CWC,22.35381177,79.60332911,04-01-2025,2025,1,519.38,0.508,NA,NA
Sanjay Sarovar (Upper Wainganga),Godavari Basin,CWC,22.35381177,79.60332911,10-01-2025,2025,1,519.38,0.508,NA,NA
Sanjay Sarovar (Upper Wainganga),Godavari Basin,CWC,22.35381177,79.60332911,29-01-2025,2025,1,519.38,0.508,NA,NA
Sanjay Sarovar (Upper Wainganga),Godavari Basin,CWC,22.35381177,79.60332911,30-01-2025,2025,1,519.38,0.508,0.18583,513.9
Sanjay Sarovar (Upper Wainganga),Godavari Basin,CWC,22.35381177,79.60332911,31-01-2025,2025,1,519.38,0.508,NA,NA
Sapua,Mahanadi Basin,CWC,20.58898286,85.286984,03-01-2025,2025,1,168.5,0.006,NA,NA
Sapua,Mahanadi Basin,CWC,20.58898286,85.286984,12-01-2025,2025,1,168.5,0.006,NA,NA
Sapua,Mahanadi Basin,CWC,20.58898286,85.286984,14-01-2025,2025,1,168.5,0.006,NA,NA
Sapua,Mahanadi Basin,CWC,20.58898286,85.286984,29-01-2025,2025,1,168.5,0.006,NA,NA
Sardar Sarovar,Narmada Basin,CWC,21.86921399,73.90418486,08-01-2025,2025,1,138.68,5.76,NA,NA
Sardar Sarovar,Narmada Basin,CWC,21.86921399,73.90418486,10-01-2025,2025,1,138.68,5.76,NA,NA
Sardar Sarovar,Narmada Basin,CWC,21.86921399,73.90418486,12-01-2025,2025,1,138.68,5.76,NA,NA
Sharda Sagar,Ganga Basin,CWC,28.7811109,80.0183861,03-01-2025,2025,1,190.5,0.33,NA,NA
Sharda Sagar,Ganga Basin,CWC,28.7811109,80.0183861,07-01-2025,2025,1,190.5,0.33,NA,NA
Sharda Sagar,Ganga Basin,CWC,28.7811109,80.0183861,09-01-2025,2025,1,190.5,0.33,0.28676,188.37
Sharda Sagar,Ganga Basin,CWC,28.7811109,80.0183861,30-01-2025,2025,1,190.5,0.33,0.32984,189.83
Shetrunji Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,CWC,21.43521754,71.74916361,07-01-2025,2025,1,55.53,0.3,0.28006,55.3
Shetrunji Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,CWC,21.43521754,71.74916361,08-01-2025,2025,1,55.53,0.3,0.28006,55.3
HARIHARJHOR,Mahanadi Basin,CWC,21.0333333,84.0333333,24-02-2025,2025,2,147.5,0.059,NA,NA
HARIHARJHOR,Mahanadi Basin,CWC,21.0333333,84.0333333,28-02-2025,2025,2,147.5,0.059,NA,NA
Harangi Reservoir,Cauvery Basin,CWC,12.49243766,75.87487265,01-02-2025,2025,2,871.42,0.22,0.08717,864.638
Harangi Reservoir,Cauvery Basin,CWC,12.49243766,75.87487265,03-02-2025,2025,2,871.42,0.22,0.0874,864.663
Harangi Reservoir,Cauvery Basin,CWC,12.49243766,75.87487265,10-02-2025,2025,2,871.42,0.22,0.08774,864.699
Harangi Reservoir,Cauvery Basin,CWC,12.49243766,75.87487265,14-02-2025,2025,2,871.42,0.22,0.08791,864.715
Harangi Reservoir,Cauvery Basin,CWC,12.49243766,75.87487265,17-02-2025,2025,2,871.42,0.22,0.08793,864.718
Harangi Reservoir,Cauvery Basin,CWC,12.49243766,75.87487265,18-02-2025,2025,2,871.42,0.22,0.08793,864.718
Harangi Reservoir,Cauvery Basin,CWC,12.49243766,75.87487265,21-02-2025,2025,2,871.42,0.22,0.08793,864.718
Harangi Reservoir,Cauvery Basin,CWC,12.49243766,75.87487265,22-02-2025,2025,2,871.42,0.22,0.08793,864.718
Harangi Reservoir,Cauvery Basin,CWC,12.49243766,75.87487265,26-02-2025,2025,2,871.42,0.22,0.08771,864.696
Hathmati,Sabarmati Basin,CWC,23.71012116,73.20770095,04-02-2025,2025,2,180.74,0.153,NA,NA
Hathmati,Sabarmati Basin,CWC,23.71012116,73.20770095,05-02-2025,2025,2,180.74,0.153,NA,NA
Hathmati,Sabarmati Basin,CWC,23.71012116,73.20770095,10-02-2025,2025,2,180.74,0.153,NA,NA
Hathmati,Sabarmati Basin,CWC,23.71012116,73.20770095,11-02-2025,2025,2,180.74,0.153,NA,NA
Hathmati,Sabarmati Basin,CWC,23.71012116,73.20770095,17-02-2025,2025,2,180.74,0.153,NA,NA
Hathmati,Sabarmati Basin,CWC,23.71012116,73.20770095,18-02-2025,2025,2,180.74,0.153,NA,NA
Hathmati,Sabarmati Basin,CWC,23.71012116,73.20770095,21-02-2025,2025,2,180.74,0.153,NA,NA
Hemavathy Reservoir,Cauvery Basin,CWC,12.82820487,76.00971821,02-02-2025,2025,2,890.63,0.927,0.48982,884.822
Hemavathy Reservoir,Cauvery Basin,CWC,12.82820487,76.00971821,07-02-2025,2025,2,890.63,0.927,0.47807,884.636
Hemavathy Reservoir,Cauvery Basin,CWC,12.82820487,76.00971821,08-02-2025,2025,2,890.63,0.927,0.47595,884.603
Hemavathy Reservoir,Cauvery Basin,CWC,12.82820487,76.00971821,16-02-2025,2025,2,890.63,0.927,0.47133,884.53
Hemavathy Reservoir,Cauvery Basin,CWC,12.82820487,76.00971821,17-02-2025,2025,2,890.63,0.927,0.47093,884.524
Hemavathy Reservoir,Cauvery Basin,CWC,12.82820487,76.00971821,28-02-2025,2025,2,890.63,0.927,NA,NA
Hirakud Reservoir,Mahanadi Basin,CWC,21.63383268,83.80547031,03-02-2025,2025,2,192.02,5.378,NA,NA
Hirakud Reservoir,Mahanadi Basin,CWC,21.63383268,83.80547031,17-02-2025,2025,2,192.02,5.378,NA,NA
Hirakud Reservoir,Mahanadi Basin,CWC,21.63383268,83.80547031,20-02-2025,2025,2,192.02,5.378,3.20822,189.33
Hirakud Reservoir,Mahanadi Basin,CWC,21.63383268,83.80547031,26-02-2025,2025,2,192.02,5.378,NA,NA
Idamalayar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,10.24545527,76.74690313,03-02-2025,2025,2,169,1.018,0.66368,156.32
Idamalayar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,10.24545527,76.74690313,10-02-2025,2025,2,169,1.018,0.63866,155.268
Idamalayar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,10.24545527,76.74690313,12-02-2025,2025,2,169,1.018,0.63034,154.921
Idamalayar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,10.24545527,76.74690313,13-02-2025,2025,2,169,1.018,0.62583,154.729
Idamalayar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,10.24545527,76.74690313,17-02-2025,2025,2,169,1.018,0.60848,154
Idamalayar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,10.24545527,76.74690313,18-02-2025,2025,2,169,1.018,0.60422,153.82
Idamalayar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,10.24545527,76.74690313,22-02-2025,2025,2,169,1.018,0.58624,153.058
Idamalayar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,10.24545527,76.74690313,26-02-2025,2025,2,169,1.018,0.57092,152.4
Idukki Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,9.78847361,76.97474677,09-02-2025,2025,2,732.43,1.46,0.92773,722.236
Idukki Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,9.78847361,76.97474677,13-02-2025,2025,2,732.43,1.46,0.91219,721.913
Idukki Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,9.78847361,76.97474677,16-02-2025,2025,2,732.43,1.46,0.89876,721.614
Indira Sagar,Narmada Basin,CWC,22.19722862,76.65599861,05-02-2025,2025,2,262.13,9.745,NA,NA
Indira Sagar,Narmada Basin,CWC,22.19722862,76.65599861,06-02-2025,2025,2,262.13,9.745,5.73,257.28
Indira Sagar,Narmada Basin,CWC,22.19722862,76.65599861,07-02-2025,2025,2,262.13,9.745,NA,NA
Indira Sagar,Narmada Basin,CWC,22.19722862,76.65599861,08-02-2025,2025,2,262.13,9.745,NA,NA
Indira Sagar,Narmada Basin,CWC,22.19722862,76.65599861,13-02-2025,2025,2,262.13,9.745,5.363,256.69
Indira Sagar,Narmada Basin,CWC,22.19722862,76.65599861,23-02-2025,2025,2,262.13,9.745,NA,NA
Indira Sagar,Narmada Basin,CWC,22.19722862,76.65599861,24-02-2025,2025,2,262.13,9.745,NA,NA
Indira Sagar,Narmada Basin,CWC,22.19722862,76.65599861,26-02-2025,2025,2,262.13,9.745,NA,NA
Indira Sagar,Narmada Basin,CWC,22.19722862,76.65599861,27-02-2025,2025,2,262.13,9.745,5.04,256.17
Isapur Reservoir,Godavari Basin,CWC,19.77413873,77.37657599,04-02-2025,2025,2,441,0.965,0.79974,439.205
Isapur Reservoir,Godavari Basin,CWC,19.77413873,77.37657599,11-02-2025,2025,2,441,0.965,0.77199,438.885
Isapur Reservoir,Godavari Basin,CWC,19.77413873,77.37657599,12-02-2025,2025,2,441,0.965,0.76796,438.835
Isapur Reservoir,Godavari Basin,CWC,19.77413873,77.37657599,23-02-2025,2025,2,441,0.965,0.70559,438.4
Isapur Reservoir,Godavari Basin,CWC,19.77413873,77.37657599,25-02-2025,2025,2,441,0.965,0.70142,438.35
Isapur Reservoir,Godavari Basin,CWC,19.77413873,77.37657599,27-02-2025,2025,2,441,0.965,0.69934,438.325
JAISAMAND,Mahi Basin,CWC,24.2416667,73.9527778,06-02-2025,2025,2,295.54,0.296,0.09349,290.72
JAISAMAND,Mahi Basin,CWC,24.2416667,73.9527778,08-02-2025,2025,2,295.54,0.296,NA,NA
JAISAMAND,Mahi Basin,CWC,24.2416667,73.9527778,09-02-2025,2025,2,295.54,0.296,NA,NA
JAISAMAND,Mahi Basin,CWC,24.2416667,73.9527778,10-02-2025,2025,2,295.54,0.296,NA,NA
JAISAMAND,Mahi Basin,CWC,24.2416667,73.9527778,24-02-2025,2025,2,295.54,0.296,NA,NA
JAISAMAND,Mahi Basin,CWC,24.2416667,73.9527778,27-02-2025,2025,2,295.54,0.296,0.08158,290.36
JAWAI DAM,West flowing rivers of Kutch and Saurashtra including Luni Basin,CWC,25.1111111,73.1611111,04-02-2025,2025,2,313.4,0.193,NA,NA
JAWAI DAM,West flowing rivers of Kutch and Saurashtra including Luni Basin,CWC,25.1111111,73.1611111,07-02-2025,2025,2,313.4,0.193,NA,NA
JAWAI DAM,West flowing rivers of Kutch and Saurashtra including Luni Basin,CWC,25.1111111,73.1611111,12-02-2025,2025,2,313.4,0.193,NA,NA
JAWAI DAM,West flowing rivers of Kutch and Saurashtra including Luni Basin,CWC,25.1111111,73.1611111,19-02-2025,2025,2,313.4,0.193,NA,NA
Jayakwadi\Nath Sagar,Godavari Basin,CWC,19.52917218,75.24566805,04-02-2025,2025,2,463.91,2.171,NA,NA
Jayakwadi\Nath Sagar,Godavari Basin,CWC,19.52917218,75.24566805,06-02-2025,2025,2,463.91,2.171,1.67934,462.5
Jayakwadi\Nath Sagar,Godavari Basin,CWC,19.52917218,75.24566805,09-02-2025,2025,2,463.91,2.171,NA,NA
Jayakwadi\Nath Sagar,Godavari Basin,CWC,19.52917218,75.24566805,10-02-2025,2025,2,463.91,2.171,NA,NA
Jayakwadi\Nath Sagar,Godavari Basin,CWC,19.52917218,75.24566805,20-02-2025,2025,2,463.91,2.171,1.5625,462.226
Jayakwadi\Nath Sagar,Godavari Basin,CWC,19.52917218,75.24566805,23-02-2025,2025,2,463.91,2.171,NA,NA
Jayakwadi\Nath Sagar,Godavari Basin,CWC,19.52917218,75.24566805,27-02-2025,2025,2,463.91,2.171,1.48883,459.45
Jhakam Reservoir,Mahi Basin,CWC,24.16180454,74.62252237,04-02-2025,2025,2,359.5,0.132,0.0563,350.3
Jhakam Reservoir,Mahi Basin,CWC,24.16180454,74.62252237,15-02-2025,2025,2,359.5,0.132,0.05524,348.3
Jhakam Reservoir,Mahi Basin,CWC,24.16180454,74.62252237,16-02-2025,2025,2,359.5,0.132,0.05428,348.1
Jhakam Reservoir,Mahi Basin,CWC,24.16180454,74.62252237,19-02-2025,2025,2,359.5,0.132,0.05092,347.4
Jhakam Reservoir,Mahi Basin,CWC,24.16180454,74.62252237,22-02-2025,2025,2,359.5,0.132,0.036,346.3
Jhakam Reservoir,Mahi Basin,CWC,24.16180454,74.62252237,24-02-2025,2025,2,359.5,0.132,0.03422,345.9
Jhakam Reservoir,Mahi Basin,CWC,24.16180454,74.62252237,26-02-2025,2025,2,359.5,0.132,0.03202,345.4
Jhakam Reservoir,Mahi Basin,CWC,24.16180454,74.62252237,27-02-2025,2025,2,359.5,0.132,0.03092,345.15
Jirgo Dam,Ganga Basin,CWC,25.0267409,82.9311989,15-02-2025,2025,2,98.2,0.147,0.04141,91.43
Jirgo Dam,Ganga Basin,CWC,25.0267409,82.9311989,26-02-2025,2025,2,98.2,0.147,0.03739,90.91
KADDAM (K.N.R.),Godavari Basin,CWC,19.11666667,78.78333333,01-02-2025,2025,2,213.36,0.137,0.113,210.594
KADDAM (K.N.R.),Godavari Basin,CWC,19.11666667,78.78333333,15-02-2025,2025,2,213.36,0.137,0.113,210.061
KADDAM (K.N.R.),Godavari Basin,CWC,19.11666667,78.78333333,24-02-2025,2025,2,213.36,0.137,0.113,209.725
KANDALERU,East flowing rivers between Pennar and Kanyakumari Basin,CWC,14.3333333,79.6166667,11-02-2025,2025,2,85,1.792,1.25265,81.915
KANDALERU,East flowing rivers between Pennar and Kanyakumari Basin,CWC,14.3333333,79.6166667,15-02-2025,2025,2,85,1.792,1.24075,81.814
KANDALERU,East flowing rivers between Pennar and Kanyakumari Basin,CWC,14.3333333,79.6166667,16-02-2025,2025,2,85,1.792,1.23849,81.793
KANDALERU,East flowing rivers between Pennar and Kanyakumari Basin,CWC,14.3333333,79.6166667,20-02-2025,2025,2,85,1.792,1.22546,81.68
KANDALERU,East flowing rivers between Pennar and Kanyakumari Basin,CWC,14.3333333,79.6166667,22-02-2025,2025,2,85,1.792,1.21951,81.635
KANDALERU,East flowing rivers between Pennar and Kanyakumari Basin,CWC,14.3333333,79.6166667,24-02-2025,2025,2,85,1.792,1.21243,81.574
KANDALERU,East flowing rivers between Pennar and Kanyakumari Basin,CWC,14.3333333,79.6166667,28-02-2025,2025,2,85,1.792,NA,NA
KHANDONG,Brahmaputra Basin,CWC,25.528424,92.632903,05-02-2025,2025,2,725,0.18,0.07923,717.45
KHANDONG,Brahmaputra Basin,CWC,25.528424,92.632903,12-02-2025,2025,2,725,0.18,0.06573,716.05
KHANDONG,Brahmaputra Basin,CWC,25.528424,92.632903,14-02-2025,2025,2,725,0.18,0.06173,715.6
KHANDONG,Brahmaputra Basin,CWC,25.528424,92.632903,15-02-2025,2025,2,725,0.18,0.05998,715.4
KHANDONG,Brahmaputra Basin,CWC,25.528424,92.632903,20-02-2025,2025,2,725,0.18,0.05042,714.25
KHANDONG,Brahmaputra Basin,CWC,25.528424,92.632903,23-02-2025,2025,2,725,0.18,0.05162,714.4
KHANDONG,Brahmaputra Basin,CWC,25.528424,92.632903,25-02-2025,2025,2,725,0.18,0.05242,714.5
Kabini Reservoir,Cauvery Basin,CWC,11.95500864,76.2867207,04-02-2025,2025,2,696.66,0.444,0.35695,694.627
Kabini Reservoir,Cauvery Basin,CWC,11.95500864,76.2867207,05-02-2025,2025,2,696.66,0.444,0.35519,694.593
Kabini Reservoir,Cauvery Basin,CWC,11.95500864,76.2867207,10-02-2025,2025,2,696.66,0.444,0.3489,694.472
Kabini Reservoir,Cauvery Basin,CWC,11.95500864,76.2867207,13-02-2025,2025,2,696.66,0.444,0.34338,694.365
Kabini Reservoir,Cauvery Basin,CWC,11.95500864,76.2867207,16-02-2025,2025,2,696.66,0.444,0.33115,694.127
Kabini Reservoir,Cauvery Basin,CWC,11.95500864,76.2867207,17-02-2025,2025,2,696.66,0.444,0.32707,694.048
Kabini Reservoir,Cauvery Basin,CWC,11.95500864,76.2867207,26-02-2025,2025,2,696.66,0.444,0.30096,693.533
Kabini Reservoir,Cauvery Basin,CWC,11.95500864,76.2867207,27-02-2025,2025,2,696.66,0.444,0.2988,693.49
Kadana Reservoir,Mahi Basin,CWC,23.34196607,73.89320231,07-02-2025,2025,2,127.7,1.472,0.89565,124.69
Kadana Reservoir,Mahi Basin,CWC,23.34196607,73.89320231,14-02-2025,2025,2,127.7,1.472,0.86994,124.31
Kadana Reservoir,Mahi Basin,CWC,23.34196607,73.89320231,24-02-2025,2025,2,127.7,1.472,0.81718,123.78
Kadana Reservoir,Mahi Basin,CWC,23.34196607,73.89320231,25-02-2025,2025,2,127.7,1.472,0.81282,123.72
Kadana Reservoir,Mahi Basin,CWC,23.34196607,73.89320231,28-02-2025,2025,2,127.7,1.472,0.80029,123.57
Kakki Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,9.30465879,77.16754045,03-02-2025,2025,2,981.46,0.447,0.2792,969.977
Kakki Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,9.30465879,77.16754045,14-02-2025,2025,2,981.46,0.447,0.26221,968.532
Kakki Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,9.30465879,77.16754045,20-02-2025,2025,2,981.46,0.447,0.25174,967.63
Kakki Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,9.30465879,77.16754045,21-02-2025,2025,2,981.46,0.447,0.25004,967.46
Kakki Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,9.30465879,77.16754045,25-02-2025,2025,2,981.46,0.447,0.24352,966.844
Kallada Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,8.92000098,77.12459672,08-02-2025,2025,2,115.82,0.507,0.39116,111.459
Kallada Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,8.92000098,77.12459672,11-02-2025,2025,2,115.82,0.507,0.38302,111.09
Kallada Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,8.92000098,77.12459672,14-02-2025,2025,2,115.82,0.507,0.37582,110.709
Kallada Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,CWC,8.92000098,77.12459672,24-02-2025,2025,2,115.82,0.507,0.35084,109.39
Kangsabati Reservoir,Ganga Basin,CWC,22.97855586,86.72104725,02-02-2025,2025,2,134.14,0.914,0.563,129.77
Kangsabati Reservoir,Ganga Basin,CWC,22.97855586,86.72104725,05-02-2025,2025,2,134.14,0.914,0.563,129.77
Kangsabati Reservoir,Ganga Basin,CWC,22.97855586,86.72104725,10-02-2025,2025,2,134.14,0.914,0.524,129.25
Kangsabati Reservoir,Ganga Basin,CWC,22.97855586,86.72104725,11-02-2025,2025,2,134.14,0.914,0.513,129.11
Kangsabati Reservoir,Ganga Basin,CWC,22.97855586,86.72104725,12-02-2025,2025,2,134.14,0.914,0.503,128.98
Kangsabati Reservoir,Ganga Basin,CWC,22.97855586,86.72104725,20-02-2025,2025,2,134.14,0.914,0.465,128.47
Kangsabati Reservoir,Ganga Basin,CWC,22.97855586,86.72104725,21-02-2025,2025,2,134.14,0.914,0.464,128.46
Kangsabati Reservoir,Ganga Basin,CWC,22.97855586,86.72104725,22-02-2025,2025,2,134.14,0.914,0.464,128.46
Kangsabati Reservoir,Ganga Basin,CWC,22.97855586,86.72104725,23-02-2025,2025,2,134.14,0.914,0.464,128.46
Kanher Dam,Krishna Basin,CWC,17.758849,73.872011,03-02-2025,2025,2,690.78,0.272,NA,NA
Kanher Dam,Krishna Basin,CWC,17.758849,73.872011,17-02-2025,2025,2,690.78,0.272,NA,NA
Kanher Dam,Krishna Basin,CWC,17.758849,73.872011,22-02-2025,2025,2,690.78,0.272,NA,NA
Karjan Reservoir,Narmada Basin,CWC,21.77573622,73.53228855,01-02-2025,2025,2,115.25,0.523,NA,NA
